CustomerID,Age,Gender,EmploymentStatus,Income,CreditHistory,LoanID,LoanAmount,InterestRate,LoanTerm,PaymentHistory,Default,Year,DefaultRate
2794,54,Male,Employed,35819,Limited,2894,26031,8.8,48 months,Defaulted,No,2022,0.47486694263749263
2795,45,Female,Unemployed,21528,Poor,2895,11681,5.8,24 months,On-time,Yes,2022,0.47486694263749263
2796,56,Male,Employed,64588,Limited,2896,7701,4.6,24 months,Missed,Yes,2021,0.49143532191376255
2797,57,Male,Student,90585,Poor,2897,19175,7.1,48 months,Defaulted,Yes,2020,0.48484848484848486
2798,40,Male,Unemployed,40511,Excellent,2898,15122,7.2,24 months,Defaulted,No,2021,0.49143532191376255
2799,59,Male,Student,30119,Excellent,2899,21805,8.8,24 months,Defaulted,No,2022,0.47486694263749263
2800,58,Male,Employed,95893,Good,2900,21719,9.8,48 months,Missed,Yes,2022,0.47486694263749263
2801,40,Female,Student,36167,Excellent,2901,14718,4.3,48 months,Defaulted,Yes,2020,0.48484848484848486
2802,29,Male,Student,76503,Poor,2902,5056,7.6,24 months,Defaulted,No,2022,0.47486694263749263
2803,57,Female,Employed,54889,Limited,2903,18973,8.1,48 months,On-time,Yes,2020,0.48484848484848486
2804,23,Female,Student,65678,Limited,2904,20352,9.9,24 months,On-time,No,2021,0.49143532191376255
2805,64,Female,Student,80262,Excellent,2905,25334,9.7,24 months,Defaulted,No,2022,0.47486694263749263
2806,39,Male,Student,24681,Poor,2906,28439,8.3,24 months,Missed,Yes,2022,0.47486694263749263
2807,36,Female,Unemployed,86008,Limited,2907,20052,7.1,24 months,Missed,No,2020,0.48484848484848486
2808,26,Male,Student,33690,Excellent,2908,8147,5.0,48 months,Missed,No,2020,0.48484848484848486
2809,23,Female,Employed,45912,Poor,2909,8537,6.3,48 months,Missed,Yes,2021,0.49143532191376255
2810,48,Female,Unemployed,26473,Poor,2910,27812,7.5,36 months,On-time,Yes,2020,0.48484848484848486
2811,33,Female,Unemployed,61298,Limited,2911,5721,8.4,48 months,Missed,Yes,2022,0.47486694263749263
2812,22,Female,Employed,38669,Good,2912,17269,7.8,36 months,Missed,No,2021,0.49143532191376255
2813,43,Female,Student,40943,Good,2913,21769,8.3,24 months,Defaulted,No,2021,0.49143532191376255
2814,56,Male,Unemployed,58785,Poor,2914,24201,6.6,48 months,Missed,Yes,2021,0.49143532191376255
2815,35,Female,Unemployed,83427,Poor,2915,12426,8.4,24 months,Missed,No,2020,0.48484848484848486
2816,23,Female,Unemployed,82001,Excellent,2916,18788,4.9,36 months,Missed,Yes,2020,0.48484848484848486
2817,43,Male,Student,81724,Poor,2917,19007,5.0,48 months,Missed,No,2022,0.47486694263749263
2818,53,Male,Unemployed,30832,Excellent,2918,16079,5.0,48 months,On-time,No,2021,0.49143532191376255
2819,49,Male,Employed,25385,Excellent,2919,19346,9.3,48 months,Defaulted,No,2021,0.49143532191376255
2820,37,Female,Student,34708,Excellent,2920,12115,4.5,48 months,On-time,No,2021,0.49143532191376255
2821,38,Female,Employed,78600,Poor,2921,15911,8.8,24 months,Defaulted,No,2022,0.47486694263749263
2822,50,Female,Employed,43438,Poor,2922,5259,5.4,48 months,Defaulted,Yes,2020,0.48484848484848486
2823,38,Female,Unemployed,80062,Excellent,2923,25872,6.8,36 months,Defaulted,Yes,2021,0.49143532191376255
2824,38,Female,Unemployed,85428,Limited,2924,13791,9.5,48 months,Defaulted,No,2020,0.48484848484848486
2825,41,Female,Unemployed,31002,Poor,2925,12536,7.5,36 months,On-time,Yes,2020,0.48484848484848486
2826,43,Male,Employed,56153,Good,2926,24639,5.3,36 months,Defaulted,Yes,2020,0.48484848484848486
2827,64,Male,Student,42440,Limited,2927,25432,5.7,24 months,Missed,No,2020,0.48484848484848486
2828,31,Female,Unemployed,87501,Good,2928,13947,9.5,48 months,Missed,No,2020,0.48484848484848486
2829,49,Female,Unemployed,52556,Poor,2929,16769,6.6,36 months,Defaulted,No,2022,0.47486694263749263
2830,57,Female,Employed,87963,Limited,2930,24541,7.5,48 months,Missed,Yes,2020,0.48484848484848486
2831,50,Female,Student,26563,Poor,2931,15950,6.8,24 months,Missed,Yes,2021,0.49143532191376255
2832,55,Female,Employed,99923,Poor,2932,21860,6.3,24 months,Defaulted,Yes,2021,0.49143532191376255
2833,38,Male,Unemployed,25840,Limited,2933,10283,5.3,48 months,Defaulted,No,2021,0.49143532191376255
2834,64,Male,Employed,35154,Poor,2934,14791,8.1,36 months,Defaulted,No,2022,0.47486694263749263
2835,55,Female,Unemployed,44194,Limited,2935,7359,8.3,24 months,On-time,No,2020,0.48484848484848486
2836,49,Male,Student,85020,Poor,2936,12405,5.6,36 months,Defaulted,No,2021,0.49143532191376255
2837,52,Female,Employed,66861,Excellent,2937,29408,8.7,36 months,Defaulted,No,2021,0.49143532191376255
2838,37,Female,Unemployed,42448,Good,2938,22645,9.1,48 months,On-time,Yes,2021,0.49143532191376255
2839,47,Female,Unemployed,43528,Excellent,2939,19357,9.5,24 months,Missed,Yes,2020,0.48484848484848486
2840,30,Male,Unemployed,49402,Poor,2940,11323,5.0,48 months,On-time,Yes,2021,0.49143532191376255
2841,64,Male,Unemployed,24352,Poor,2941,10937,5.8,48 months,Missed,No,2020,0.48484848484848486
2842,52,Female,Employed,20184,Poor,2942,22966,9.2,48 months,On-time,No,2021,0.49143532191376255
2843,36,Male,Unemployed,30384,Excellent,2943,16030,5.2,36 months,Defaulted,Yes,2021,0.49143532191376255
2844,25,Male,Employed,34319,Poor,2944,22882,4.0,48 months,On-time,Yes,2020,0.48484848484848486
2845,23,Female,Unemployed,40449,Limited,2945,18003,9.2,24 months,Defaulted,No,2021,0.49143532191376255
2846,39,Male,Employed,76333,Good,2946,15578,6.0,36 months,Missed,Yes,2022,0.47486694263749263
2847,46,Male,Employed,61205,Poor,2947,17979,6.5,48 months,Defaulted,No,2020,0.48484848484848486
2848,34,Female,Unemployed,30426,Poor,2948,7209,6.7,24 months,On-time,Yes,2021,0.49143532191376255
2849,25,Female,Unemployed,27504,Good,2949,25447,9.1,48 months,On-time,Yes,2022,0.47486694263749263
2850,33,Male,Unemployed,76578,Good,2950,17060,6.0,48 months,Missed,Yes,2022,0.47486694263749263
2851,30,Female,Unemployed,78209,Good,2951,12228,9.4,48 months,Defaulted,Yes,2020,0.48484848484848486
2852,58,Male,Student,53368,Excellent,2952,14300,7.7,36 months,Missed,No,2021,0.49143532191376255
2853,28,Female,Unemployed,72185,Excellent,2953,27050,7.2,48 months,Defaulted,No,2020,0.48484848484848486
2854,45,Female,Unemployed,28724,Poor,2954,13681,6.0,24 months,Defaulted,No,2022,0.47486694263749263
2855,35,Female,Unemployed,25084,Good,2955,13196,5.5,48 months,Missed,Yes,2022,0.47486694263749263
2856,24,Female,Employed,54810,Poor,2956,13267,7.7,48 months,Missed,No,2020,0.48484848484848486
2857,29,Male,Unemployed,98872,Poor,2957,10372,6.7,36 months,Defaulted,Yes,2020,0.48484848484848486
2858,22,Female,Employed,40872,Poor,2958,11150,9.5,48 months,Missed,No,2021,0.49143532191376255
2859,32,Female,Employed,98950,Excellent,2959,15920,6.9,24 months,Defaulted,Yes,2022,0.47486694263749263
2860,62,Female,Employed,90333,Good,2960,21001,7.1,24 months,Missed,No,2020,0.48484848484848486
2861,49,Male,Employed,88843,Poor,2961,21856,6.5,48 months,Missed,No,2022,0.47486694263749263
2862,64,Male,Student,22596,Excellent,2962,20147,8.7,24 months,Missed,Yes,2020,0.48484848484848486
2863,25,Female,Unemployed,37167,Limited,2963,22221,6.5,24 months,On-time,No,2021,0.49143532191376255
2864,36,Female,Employed,97331,Limited,2964,6186,5.6,48 months,Missed,Yes,2022,0.47486694263749263
2865,64,Female,Unemployed,78326,Poor,2965,11461,9.2,24 months,On-time,Yes,2021,0.49143532191376255
2866,38,Female,Employed,97670,Poor,2966,22865,7.6,24 months,Defaulted,Yes,2021,0.49143532191376255
2867,61,Female,Student,30782,Good,2967,16464,7.5,48 months,Defaulted,No,2022,0.47486694263749263
2868,54,Female,Employed,62002,Good,2968,29083,7.7,36 months,Missed,No,2020,0.48484848484848486
2869,45,Male,Unemployed,44022,Poor,2969,19052,8.3,36 months,On-time,No,2021,0.49143532191376255
2870,24,Female,Unemployed,34618,Excellent,2970,12332,5.9,48 months,Defaulted,No,2021,0.49143532191376255
2871,48,Female,Student,37245,Poor,2971,21615,4.2,36 months,On-time,No,2022,0.47486694263749263
2872,56,Female,Unemployed,30027,Good,2972,5327,8.9,36 months,On-time,Yes,2022,0.47486694263749263
2873,39,Female,Unemployed,33986,Good,2973,27765,4.8,36 months,Defaulted,No,2022,0.47486694263749263
2874,40,Female,Employed,23526,Excellent,2974,10239,8.3,36 months,On-time,No,2021,0.49143532191376255
2875,29,Female,Unemployed,64361,Poor,2975,22333,4.5,48 months,On-time,No,2020,0.48484848484848486
2876,24,Male,Employed,87158,Good,2976,15078,6.3,36 months,Defaulted,Yes,2020,0.48484848484848486
2877,55,Male,Student,58286,Poor,2977,12038,4.4,36 months,Missed,Yes,2022,0.47486694263749263
2878,25,Male,Unemployed,49533,Good,2978,13048,7.1,48 months,Missed,Yes,2021,0.49143532191376255
2879,45,Male,Employed,38316,Limited,2979,19954,7.9,48 months,On-time,Yes,2021,0.49143532191376255
2880,23,Male,Unemployed,28699,Limited,2980,7297,5.0,36 months,Missed,No,2021,0.49143532191376255
2881,58,Male,Employed,99491,Limited,2981,22691,6.2,24 months,Defaulted,Yes,2022,0.47486694263749263
2882,58,Female,Student,78465,Good,2982,29773,9.6,48 months,Defaulted,No,2021,0.49143532191376255
2883,54,Female,Employed,36673,Excellent,2983,17703,6.7,48 months,Defaulted,No,2021,0.49143532191376255
2884,20,Female,Unemployed,43395,Limited,2984,7779,8.8,36 months,On-time,No,2020,0.48484848484848486
2885,43,Female,Employed,43707,Good,2985,18706,9.6,24 months,Defaulted,Yes,2022,0.47486694263749263
2886,55,Female,Unemployed,95937,Poor,2986,18225,9.8,48 months,On-time,No,2022,0.47486694263749263
2887,25,Female,Student,76416,Limited,2987,12318,9.4,48 months,On-time,Yes,2022,0.47486694263749263
2888,60,Male,Employed,28758,Excellent,2988,24720,5.9,48 months,Defaulted,Yes,2021,0.49143532191376255
2889,63,Female,Unemployed,87009,Excellent,2989,18531,9.8,24 months,Defaulted,Yes,2021,0.49143532191376255
2890,50,Male,Unemployed,33281,Excellent,2990,10335,8.9,48 months,On-time,Yes,2020,0.48484848484848486
2891,39,Male,Unemployed,52548,Poor,2991,14530,9.0,48 months,Defaulted,Yes,2022,0.47486694263749263
2892,43,Female,Employed,38371,Poor,2992,29791,4.1,24 months,Missed,Yes,2021,0.49143532191376255
2893,44,Female,Employed,97593,Excellent,2993,12502,9.7,48 months,On-time,Yes,2020,0.48484848484848486
2894,55,Female,Employed,39644,Excellent,2994,28910,8.7,24 months,On-time,No,2021,0.49143532191376255
2895,40,Female,Student,43874,Excellent,2995,6649,8.6,24 months,Defaulted,Yes,2021,0.49143532191376255
2896,49,Female,Unemployed,34281,Poor,2996,18472,4.5,24 months,Defaulted,No,2022,0.47486694263749263
2897,43,Female,Unemployed,88787,Poor,2997,7862,5.4,36 months,On-time,Yes,2022,0.47486694263749263
2898,63,Female,Student,42289,Good,2998,5917,9.8,48 months,On-time,No,2021,0.49143532191376255
2899,61,Male,Student,25054,Limited,2999,17444,7.0,48 months,On-time,No,2021,0.49143532191376255
2900,49,Female,Employed,86846,Poor,3000,13353,6.4,48 months,Defaulted,No,2021,0.49143532191376255
2901,41,Female,Employed,69769,Excellent,3001,25521,9.0,24 months,On-time,No,2021,0.49143532191376255
2902,47,Male,Employed,49312,Limited,3002,28731,4.5,36 months,Missed,Yes,2021,0.49143532191376255
2903,26,Female,Employed,24257,Poor,3003,10449,6.5,24 months,Missed,No,2022,0.47486694263749263
2904,54,Female,Employed,35846,Limited,3004,27066,6.3,48 months,Defaulted,Yes,2022,0.47486694263749263
2905,47,Male,Employed,42483,Good,3005,7811,6.1,24 months,On-time,Yes,2021,0.49143532191376255
2906,33,Female,Student,46558,Poor,3006,8421,5.8,36 months,On-time,Yes,2021,0.49143532191376255
2907,29,Female,Student,63188,Excellent,3007,25599,5.3,48 months,Missed,No,2022,0.47486694263749263
2908,35,Female,Student,33012,Excellent,3008,14290,5.0,24 months,On-time,Yes,2021,0.49143532191376255
2909,35,Female,Unemployed,53236,Good,3009,7721,7.8,36 months,Defaulted,No,2022,0.47486694263749263
2910,50,Female,Unemployed,65076,Good,3010,29698,9.5,24 months,Defaulted,Yes,2022,0.47486694263749263
2911,61,Female,Employed,68402,Good,3011,15892,7.1,24 months,Defaulted,No,2022,0.47486694263749263
2912,44,Male,Student,52076,Good,3012,24637,5.8,48 months,On-time,Yes,2022,0.47486694263749263
2913,32,Female,Unemployed,95164,Good,3013,20256,5.0,36 months,On-time,No,2020,0.48484848484848486
2914,25,Female,Unemployed,94264,Poor,3014,5788,9.0,24 months,Missed,No,2021,0.49143532191376255
2915,63,Male,Student,37335,Poor,3015,21640,9.8,36 months,Missed,Yes,2021,0.49143532191376255
2916,28,Male,Unemployed,63773,Limited,3016,9025,6.1,48 months,Defaulted,Yes,2021,0.49143532191376255
2917,64,Female,Unemployed,72158,Good,3017,27340,5.7,48 months,On-time,No,2022,0.47486694263749263
2918,55,Male,Student,48570,Excellent,3018,11741,7.6,48 months,On-time,No,2022,0.47486694263749263
2919,62,Female,Unemployed,60658,Excellent,3019,8654,8.7,36 months,Defaulted,No,2022,0.47486694263749263
2920,39,Female,Student,79184,Good,3020,18580,6.7,36 months,Defaulted,No,2021,0.49143532191376255
2921,37,Male,Unemployed,92613,Good,3021,12660,7.8,24 months,Missed,No,2022,0.47486694263749263
2922,62,Female,Student,78194,Good,3022,8251,8.3,36 months,Missed,No,2020,0.48484848484848486
2923,40,Female,Unemployed,87507,Good,3023,10268,9.8,48 months,Defaulted,Yes,2021,0.49143532191376255
2924,23,Male,Unemployed,53959,Good,3024,16781,5.0,24 months,On-time,Yes,2020,0.48484848484848486
2925,52,Male,Student,73072,Excellent,3025,28560,10.0,36 months,Missed,No,2020,0.48484848484848486
2926,46,Male,Unemployed,65588,Limited,3026,18489,6.4,48 months,Defaulted,Yes,2021,0.49143532191376255
2927,26,Male,Student,60533,Good,3027,20131,8.3,48 months,On-time,No,2020,0.48484848484848486
2928,25,Female,Student,88582,Good,3028,12562,7.4,24 months,Defaulted,Yes,2020,0.48484848484848486
2929,34,Male,Unemployed,81743,Good,3029,20987,6.9,48 months,On-time,No,2022,0.47486694263749263
2930,37,Male,Employed,64518,Poor,3030,25810,8.2,36 months,Missed,No,2020,0.48484848484848486
2931,51,Male,Unemployed,32703,Excellent,3031,25311,6.4,48 months,On-time,Yes,2022,0.47486694263749263
2932,30,Male,Employed,69456,Excellent,3032,19391,4.8,24 months,On-time,Yes,2020,0.48484848484848486
2933,39,Male,Employed,75491,Limited,3033,26710,6.9,48 months,Defaulted,Yes,2021,0.49143532191376255
2934,43,Female,Unemployed,28043,Poor,3034,7152,7.1,48 months,On-time,No,2021,0.49143532191376255
2935,34,Male,Employed,88340,Poor,3035,13738,5.2,36 months,Missed,Yes,2021,0.49143532191376255
2936,26,Female,Student,30176,Poor,3036,12888,9.6,36 months,Defaulted,No,2021,0.49143532191376255
2937,40,Male,Student,23936,Limited,3037,15096,5.4,36 months,Defaulted,Yes,2022,0.47486694263749263
2938,61,Male,Employed,51174,Limited,3038,10474,6.5,36 months,Defaulted,Yes,2020,0.48484848484848486
2939,45,Male,Student,45909,Limited,3039,5488,4.9,48 months,Defaulted,Yes,2020,0.48484848484848486
2940,63,Male,Unemployed,64158,Poor,3040,23206,7.2,36 months,Defaulted,No,2021,0.49143532191376255
2941,33,Male,Student,28366,Excellent,3041,29144,5.8,48 months,Defaulted,No,2022,0.47486694263749263
2942,56,Male,Employed,74337,Poor,3042,10622,6.9,36 months,Defaulted,Yes,2022,0.47486694263749263
2943,40,Male,Unemployed,79331,Limited,3043,24505,5.3,36 months,Missed,No,2021,0.49143532191376255
2944,37,Male,Student,82197,Poor,3044,8774,4.3,36 months,Missed,No,2020,0.48484848484848486
2945,24,Female,Unemployed,92042,Good,3045,11446,8.7,48 months,Defaulted,Yes,2021,0.49143532191376255
2946,22,Male,Employed,70924,Poor,3046,24836,7.8,36 months,On-time,Yes,2020,0.48484848484848486
2947,42,Female,Student,48842,Poor,3047,26865,6.0,48 months,Defaulted,Yes,2021,0.49143532191376255
2948,45,Male,Unemployed,37458,Excellent,3048,13572,4.3,36 months,Defaulted,Yes,2020,0.48484848484848486
2949,56,Female,Unemployed,85382,Excellent,3049,12833,9.2,36 months,Defaulted,No,2022,0.47486694263749263
2950,43,Male,Student,94319,Excellent,3050,15258,5.0,24 months,On-time,Yes,2021,0.49143532191376255
2951,38,Male,Unemployed,31170,Good,3051,28501,9.6,36 months,Missed,No,2020,0.48484848484848486
2952,44,Male,Unemployed,64942,Excellent,3052,17416,6.9,48 months,On-time,Yes,2020,0.48484848484848486
2953,40,Female,Employed,36208,Good,3053,9887,6.0,24 months,On-time,Yes,2020,0.48484848484848486
2954,31,Female,Employed,55178,Limited,3054,24374,8.5,48 months,On-time,Yes,2020,0.48484848484848486
2955,60,Female,Employed,99172,Excellent,3055,24831,9.3,48 months,On-time,Yes,2022,0.47486694263749263
2956,52,Female,Employed,29039,Poor,3056,21605,6.2,24 months,Defaulted,Yes,2020,0.48484848484848486
2957,23,Male,Employed,34990,Poor,3057,20684,6.4,36 months,Missed,Yes,2022,0.47486694263749263
2958,61,Male,Employed,26441,Good,3058,29002,6.6,24 months,On-time,No,2020,0.48484848484848486
2959,26,Male,Student,94221,Excellent,3059,27972,9.5,48 months,Missed,No,2022,0.47486694263749263
2960,41,Female,Employed,99314,Poor,3060,5617,8.2,36 months,Defaulted,No,2022,0.47486694263749263
2961,52,Male,Unemployed,65959,Limited,3061,18636,5.5,24 months,Defaulted,No,2020,0.48484848484848486
2962,36,Female,Student,46862,Excellent,3062,7570,5.1,48 months,Missed,No,2022,0.47486694263749263
2963,43,Female,Unemployed,47273,Limited,3063,11309,5.4,36 months,Defaulted,No,2021,0.49143532191376255
2964,53,Female,Employed,62500,Poor,3064,24139,5.6,48 months,Missed,No,2020,0.48484848484848486
2965,47,Female,Employed,23956,Excellent,3065,7790,5.4,36 months,On-time,Yes,2021,0.49143532191376255
2966,62,Female,Unemployed,92089,Good,3066,12826,8.0,36 months,Defaulted,No,2022,0.47486694263749263
2967,60,Male,Unemployed,22365,Poor,3067,17134,4.7,24 months,Defaulted,Yes,2022,0.47486694263749263
2968,58,Female,Unemployed,92204,Limited,3068,24693,6.3,36 months,Missed,No,2021,0.49143532191376255
2969,41,Female,Student,25000,Excellent,3069,28536,7.8,48 months,Defaulted,No,2020,0.48484848484848486
2970,36,Male,Employed,77072,Limited,3070,9054,5.7,36 months,On-time,Yes,2021,0.49143532191376255
2971,53,Female,Unemployed,72499,Limited,3071,28440,4.4,48 months,Defaulted,Yes,2022,0.47486694263749263
2972,25,Female,Employed,89211,Good,3072,21090,4.5,36 months,Defaulted,Yes,2020,0.48484848484848486
2973,25,Male,Unemployed,32907,Good,3073,28808,4.8,36 months,Defaulted,Yes,2021,0.49143532191376255
2974,53,Male,Employed,37336,Poor,3074,12681,9.0,24 months,Missed,Yes,2021,0.49143532191376255
2975,20,Male,Student,72331,Good,3075,20569,7.9,36 months,On-time,No,2020,0.48484848484848486
2976,29,Female,Employed,97755,Good,3076,11508,4.4,36 months,On-time,Yes,2021,0.49143532191376255
2977,40,Male,Unemployed,88783,Poor,3077,21608,6.3,48 months,Defaulted,Yes,2020,0.48484848484848486
2978,24,Male,Employed,89951,Poor,3078,28523,5.7,48 months,Defaulted,Yes,2020,0.48484848484848486
2979,21,Male,Student,72509,Poor,3079,15433,7.5,48 months,Missed,No,2021,0.49143532191376255
2980,41,Female,Student,26472,Poor,3080,17344,7.1,36 months,On-time,Yes,2020,0.48484848484848486
2981,21,Male,Employed,42380,Limited,3081,29520,6.9,48 months,Defaulted,Yes,2020,0.48484848484848486
2982,29,Female,Unemployed,47280,Limited,3082,16888,5.9,48 months,On-time,Yes,2022,0.47486694263749263
2983,53,Female,Student,41859,Poor,3083,24734,4.8,36 months,Defaulted,No,2022,0.47486694263749263
2984,35,Male,Student,68402,Poor,3084,8827,8.5,48 months,Defaulted,Yes,2022,0.47486694263749263
2985,58,Female,Employed,28262,Excellent,3085,22787,9.3,24 months,Missed,No,2021,0.49143532191376255
2986,41,Female,Student,31066,Excellent,3086,25596,9.7,24 months,On-time,No,2021,0.49143532191376255
